Date,price_AAPL,return_AAPL,price_GOOGL,return_GOOGL,price_XOM,return_XOM,price_NFLX,return_NFLX,price_MSFT,return_MSFT,price_JPM,return_JPM,price_AMZN,return_AMZN,price_AIG,return_AIG,price_MU,return_MU,price_FSLR,return_FSLR,price_GE,return_GE,price_C,return_C,price_BAC,return_BAC,price_BKNG,return_BKNG,price_GM,return_GM,price_MRK,return_MRK,price_V,return_V,price_INTC,return_INTC,price_CVX,return_CVX,price_QCOM,return_QCOM,price_JNJ,return_JNJ,price_GILD,return_GILD,price_BA,return_BA,price_CSCO,return_CSCO,price_DAL,return_DAL,price_BRK.B,return_BRK.B,price_EBAY,return_EBAY,price_IBM,return_IBM,price_MDT,return_MDT,price_WFC,return_WFC,price_ORCL,return_ORCL,price_DGX,return_DGX,price_ESRX,return_ESRX,price_MCD,return_MCD,price_PFE,return_PFE,price_CLF,return_CLF,price_HAL,return_HAL,price_FCX,return_FCX,price_BMY,return_BMY,price_PG,return_PG,price_DD,return_DD,price_MA,return_MA,price_T,return_T,price_F,return_F,price_CVS,return_CVS,price_DIS,return_DIS,price_WMT,return_WMT,price_OXY,return_OXY,price_FDX,return_FDX,price_KO,return_KO
2002-01-02,0.3487473726272583,0.0,0.0,0.0,17.97730827331543,0.0,0.0,0.0,20.385116577148438,0.0,18.232547760009766,0.0,0.5479999780654907,0.0,919.8607177734375,0.0,32.41854476928711,0.0,0.0,0.0,108.90634155273438,0.0,270.03485107421875,0.0,17.36113166809082,0.0,1.3747965097427368,0.0,0.0,0.0,22.777414321899414,0.0,0.0,0.0,18.818567276000977,0.0,17.705459594726562,0.0,15.959477424621582,0.0,30.291481018066406,0.0,2.635030746459961,0.0,25.237367630004883,0.0,12.375736236572266,0.0,0.0,0.0,49.68000030517578,0.0,6.158498764038086,0.0,59.927398681640625,0.0,30.73899269104004,0.0,11.064167022705078,0.0,11.138657569885254,0.0,24.616044998168945,0.0,4.851138591766357,0.0,14.103675842285156,0.0,14.38184642791748,0.0,1.842675805091858,0.0,4.121252059936523,0.0,3.8359534740448,0.0,19.80034828186035,0.0,20.68933868408203,0.0,29.293380737304688,0.0,0.0,0.0,5.56781005859375,0.0,6.87560510635376,0.0,9.37843132019043,0.0,16.49968147277832,0.0,12.426836967468262,0.0,6.719895362854004,0.0,32.58572769165039,0.0,11.7172269821167,0.0
2002-01-03,0.35293832421302795,0.012017156012380736,0.0,0.0,18.004547119140625,0.0015151793255738788,0.0,0.0,21.05103302001953,0.03266679591215005,18.719079971313477,0.026684817596959398,0.5950000286102295,0.08576651902552057,917.8748168945312,-0.002158914758000785,35.60773468017578,0.09837548025629039,0.0,0.0,108.00209045410156,-0.008303016020375198,270.2466125488281,0.0007842005347344916,17.341825485229492,-0.0011120348160720273,1.391247034072876,0.011965788546566491,0.0,0.0,22.499170303344727,-0.012215785980903449,0.0,0.0,20.255617141723633,0.07636340453799062,17.709423065185547,0.00022385583597972492,15.93801498413086,-0.0013448084745939504,30.28114891052246,-0.0003410895471827047,2.5149247646331787,-0.04558048591582431,25.667930603027344,0.017060534178317432,13.360389709472656,0.0795632238824373,0.0,0.0,49.400001525878906,-0.0056360462475218975,6.328817367553711,0.02765586387873986,60.99277877807617,0.01777784652551473,30.437734603881836,-0.009800519170753974,11.10491943359375,0.0036832787145244517,12.182408332824707,0.09370525634627302,23.992313385009766,-0.025338417004257874,4.813468933105469,-0.007765116981985232,14.263399124145508,0.011324939940938972,14.309758186340332,-0.005012446902312506,1.8546547889709473,0.0065008634975223245,3.6644556522369385,-0.11083923066492096,3.807068347930908,-0.0075301033522270355,19.858760833740234,0.0029500769909889257,20.490203857421875,-0.009624997188207196,30.364347457885742,0.036560024607101616,0.0,0.0,5.60548734664917,0.006766985162732997,7.091790199279785,0.03144233701354504,9.37843132019043,0.0,17.01505470275879,0.031235344199265214,12.411853790283203,-0.0012057112541414838,6.689474105834961,-0.004527043261299046,33.469200134277344,0.0271122514429325,11.564186096191406,-0.013061186418840354
2002-01-04,0.3545854687690735,0.004666947290913548,0.0,0.0,18.158897399902344,0.008572849943980554,0.0,0.0,20.950695037841797,-0.004766416074798441,19.56174087524414,0.045016149576903475,0.612500011920929,0.02941173524239149,908.763916015625,-0.009926082196841768,35.06157302856445,-0.015338286934478806,0.0,0.0,108.90634155273438,0.008372533298483642,275.2755432128906,0.018608672340541865,17.612056732177734,0.015582629820511507,1.3818467855453491,-0.006756706966704273,0.0,0.0,22.445819854736328,-0.002371218488908755,0.0,0.0,20.409582138061523,0.007601101228396745,17.669845581054688,-0.002234826283452618,15.45663070678711,-0.030203527718041023,30.002485275268555,-0.00920254499184714,2.6337430477142334,0.0472452634575673,26.734392166137695,0.04154840448978647,13.405444145202637,0.0033722396359467943,0.0,0.0,49.13999938964844,-0.005263200975697546,6.375351905822754,0.007352801568838663,61.949649810791016,0.01568826756027053,30.11804962158203,-0.010502916411493812,11.132936477661133,0.0025229398767745437,12.309887886047363,0.010464232501480986,24.22266387939453,0.009601012236222672,4.787308216094971,-0.0054348989001618,14.36988639831543,0.007465771184209213,14.201628684997559,-0.0075563472096957796,1.8826041221618652,0.015069830438054543,3.4326975345611572,-0.0632448962874762,3.827287197113037,0.005310871078297641,19.975576400756836,0.005882319042693318,20.288482666015625,-0.009844762541646568,31.486751556396484,0.03696453875939465,0.0,0.0,5.5803680419921875,-0.004481199065055064,7.180809020996094,0.012552376651716157,9.387940406799316,0.0010139314651069764,17.46120262145996,0.02622077486643848,12.33050537109375,-0.006554090997521911,6.745244026184082,0.008336966324523853,34.621543884277344,0.03442997578002571,11.460516929626465,-0.008964674703659803
2002-01-07,0.34276083111763,-0.033347778442506804,0.0,0.0,18.000003814697266,-0.008750178037017387,0.0,0.0,20.84730339050293,-0.0049349984404869485,19.51157569885254,-0.0025644535786222278,0.6169999837875366,0.007346892700450525,897.0833129882812,-0.012853286559347588,35.25663757324219,0.0055634852583144045,0.0,0.0,104.67774963378906,-0.038827784118501074,272.04638671875,-0.011730633446224048,17.402488708496094,-0.011899122678770024,1.3818467855453491,0.0,0.0,0.0,22.144712448120117,-0.013414854461316295,0.0,0.0,20.113048553466797,-0.014529135510409352,17.752952575683594,0.00470332319813882,14.472379684448242,-0.06367823887431534,29.863155364990234,-0.004643945626503498,2.6388912200927734,0.0019546980420159787,27.158323287963867,0.01585714457960008,13.212369918823242,-0.014402672846053344,0.0,0.0,49.18000030517578,0.0008140194551116142,6.217133522033691,-0.024817200074016,61.185123443603516,-0.012341092637691231,29.878276824951172,-0.007961099727355592,11.150765419006348,0.0016014590023925024,12.34176254272461,0.0025893539382575437,23.992313385009766,-0.009509709399911137,4.502685546875,-0.059453591950287876,14.481698989868164,0.007781035176857243,14.309758186340332,0.007613880333105838,1.8716236352920532,-0.005832605347322106,3.7047605514526367,0.07925633241853935,3.9717142581939697,0.03773614407350334,19.49662971496582,-0.02397661405018925,20.055721282958984,-0.011472587028231951,30.527135848999023,-0.030476808815246503,0.0,0.0,5.569207191467285,-0.002000020507772482,6.99429178237915,-0.025974404565221265,9.359426498413086,-0.0030372911576621586,17.884267807006836,0.024228868693552785,12.285545349121094,-0.0036462432495310004,6.72243070602417,-0.003382134148350202,35.383365631103516,0.022004268480128042,11.16184139251709,-0.026061262240036687
2002-01-08,0.33841994404792786,-0.01266447818891081,0.0,0.0,18.022708892822266,0.0012613929618425779,0.0,0.0,21.09665298461914,0.011960760077478483,19.36110496520996,-0.007711869915838054,0.5924999713897705,-0.03970828693927919,890.0750122070312,-0.007812318744292113,34.427642822265625,-0.023513154062250186,0.0,0.0,103.5873031616211,-0.010417175340345475,262.0411682128906,-0.03677761953222736,17.123979568481445,-0.016003983377313014,1.3089942932128906,-0.05272110706810895,0.0,0.0,22.384830474853516,0.010843131392920036,0.0,0.0,20.28983497619629,0.008789638341474504,17.818248748779297,0.003678045824621945,14.775932312011719,0.02097461745628948,29.66706085205078,-0.006566436484784277,2.7384073734283447,0.03771135110755819,26.714527130126953,-0.0163410735313545,13.48266315460205,0.020457589171321233,0.0,0.0,47.7599983215332,-0.028873565978671523,6.286003589630127,0.011077463167287416,61.50572967529297,0.0052399376457084035,29.88443374633789,0.00020606681646295755,11.107463836669922,-0.003883283407847382,12.548916816711426,0.016784820909468312,24.04547119140625,0.002215618208359027,4.67952823638916,0.03927493662907344,14.566883087158203,0.005882189468903842,14.270112037658691,-0.0027705673405079567,1.8786113262176514,0.0037334914957449783,3.691326379776001,-0.003626191622929098,3.856173276901245,-0.029090960170247482,19.23574447631836,-0.013381042901338125,20.110044479370117,0.00270861344973361,29.704631805419922,-0.026943374172001544,0.0,0.0,5.592982292175293,0.004269027868891939,7.019728183746338,0.0036367372363945716,9.359426498413086,0.0,17.53042984008789,-0.019784872980951218,12.381882667541504,0.00784151746485584,6.621035099029541,-0.015083176224303108,35.2041130065918,-0.005066013967708782,11.02115249633789,-0.012604452189538984
2002-01-09,0.3240508735179901,-0.0424592899521985,0.0,0.0,17.813873291015625,-0.011587359206018832,0.0,0.0,20.89291763305664,-0.009657235757304039,19.416276931762695,0.0028496290192048246,0.5764999985694885,-0.02700417484029982,907.5960083007812,0.01968485335893755,34.14479446411133,-0.00821573407202214,0.0,0.0,102.5235366821289,-0.010269274776199655,263.5763854980469,0.0058586873796449,17.08262062072754,-0.002415264955701768,1.320744514465332,0.008976525958414028,0.0,0.0,22.41913414001465,0.0015324514161350056,0.0,0.0,20.164363861083984,-0.006183939655473036,17.632253646850586,-0.010438461408361133,14.168829917907715,-0.04108724791670004,29.367767333984375,-0.010088411506585682,2.8229098320007324,0.03085824972293838,26.429689407348633,-0.0106622782949094,13.418312072753906,-0.004772876182564834,0.0,0.0,48.5,0.015494173041734838,6.225508689880371,-0.009623745657662774,61.402122497558594,-0.0016845126182771786,29.681554794311523,-0.006788783543580701,11.051430702209473,-0.005044638027581261,13.329733848571777,0.06222186689615605,23.659183502197266,-0.016064883326014523,4.675342082977295,-0.0008945674009001037,14.311319351196289,-0.017544160575244327,14.435909271240234,0.011618495576208865,1.8915873765945435,0.00690725654412927,4.074231147766113,0.10373094345923106,4.000597953796387,0.037452849372785035,19.340883255004883,0.005465802418822996,19.9652099609375,-0.007202098363392251,29.130586624145508,-0.01932510677239474,0.0,0.0,5.372021675109863,-0.03950676142396492,6.913753986358643,-0.015096624059186659,9.2833833694458,-0.008124763732070384,16.76890754699707,-0.04344002400610858,12.073616027832031,-0.02489658866802047,6.6032915115356445,-0.0026798812011278317,34.4102668762207,-0.022549812012660264,10.998939514160156,-0.002015486328232452
2002-01-10,0.31776437163352966,-0.019399737504831815,0.0,0.0,17.881973266601562,0.0038228617927962283,0.0,0.0,21.06623077392578,0.008295305802332065,19.63196563720703,0.011108654156631648,0.5519999861717224,-0.042497853353963166,909.9318237304688,0.0025736290247251326,32.91593551635742,-0.035989642551385925,0.0,0.0,102.68307495117188,0.0015561135930923786,263.8939514160156,0.0012048344823025747,17.096405029296875,0.0008069258736924656,1.3536458015441895,0.0249111669353983,0.0,0.0,22.476299285888672,0.0025498373628976,0.0,0.0,19.759489059448242,-0.020078729208865664,17.60059356689453,-0.0017955776153271152,14.31600284576416,0.010387091150726224,30.074739456176758,0.024073063306187192,2.9074134826660156,0.0299349450369768,26.389936447143555,-0.0015041024354234267,13.514848709106445,0.007194394930533532,0.0,0.0,47.900001525878906,-0.012371102559197822,6.141744613647461,-0.013454976999561441,60.24304962158203,-0.018876755864956407,29.964344024658203,0.00952743993050098,11.071807861328125,0.001843848065262499,13.297871589660645,-0.0023903147109383127,23.96396827697754,0.012882303176352972,4.709873676300049,0.007385896627432276,14.274049758911133,-0.002604203803337035,14.781936645507812,0.023969905030987393,1.8316961526870728,-0.031661886016227214,3.8794190883636475,-0.047815661983066526,3.9283852577209473,-0.01805047568124485,19.270793914794922,-0.003623895521515208,19.8953800201416,-0.0034975810889302794,26.611656188964844,-0.08647029555844221,0.0,0.0,5.418468475341797,0.008646055999203206,6.481377601623535,-0.0625385840439533,9.188333511352539,-0.010238708702486332,17.14582061767578,0.022476900753514384,12.202064514160156,0.010638775163300362,6.6007561683654785,-0.0003839514226711138,33.93012237548828,-0.013953524465810774,11.053238868713379,0.004936780903587845
2002-01-11,0.31507059931755066,-0.008477263521178058,0.0,0.0,17.477937698364258,-0.022594573999947132,0.0,0.0,20.862504959106445,-0.00967072928259638,19.23069953918457,-0.020439425447137616,0.5515000224113464,-0.0009057314726461652,911.6839599609375,0.0019255686907240221,34.261844635009766,0.040889286527600044,0.0,0.0,101.6725082397461,-0.009841609358760661,259.76483154296875,-0.015646890923003864,16.793094635009766,-0.017741179725641043,1.341895341873169,-0.008680601422924705,0.0,0.0,22.480121612548828,0.00017006032049748931,0.0,0.0,19.702468872070312,-0.0028857116298087737,17.29587173461914,-0.01731315657720489,14.260823249816895,-0.0038543996213015186,30.048938751220703,-0.0008578862335166804,2.9648919105529785,0.019769609045857672,25.628189086914062,-0.02886506990099036,13.006433486938477,-0.03761900951398689,0.0,0.0,49.29999923706055,0.02922750869695201,5.944433212280273,-0.032126279059006335,59.34044647216797,-0.014982693523714063,30.34552001953125,0.012720985800969586,11.028509140014648,-0.003910718272551628,12.96323299407959,-0.025164823808438874,24.562891006469727,0.024992635717498324,4.708828449249268,-0.00022192252332386975,14.023818969726562,-0.017530469166842755,14.634163856506348,-0.009996849029005439,1.754834532737732,-0.04196199235150755,3.677889823913574,-0.05194830974940601,3.954381227493286,0.006617469536941645,19.29414939880371,0.001211962730339744,19.967788696289062,0.003639471881117906,25.91766357421875,-0.026078520247600157,0.0,0.0,5.3241705894470215,-0.017403051493960597,6.570398330688477,0.01373484690085669,9.10912036895752,-0.008621056505747071,16.822755813598633,-0.018842189667148235,11.94517707824707,-0.021052784601734875,6.43852424621582,-0.02457777836532793,32.272056579589844,-0.048867073851058485,11.181593894958496,0.011612435754775108
2002-01-14,0.3165675103664398,0.004751033743330968,0.0,0.0,17.5414981842041,0.0036366124503230957,0.0,0.0,20.81993865966797,-0.002040325431769241,18.71406364440918,-0.026865163886664156,0.5055000185966492,-0.08340888838692972,905.4931030273438,-0.006790573494195318,34.72022247314453,0.013378667815987288,0.0,0.0,100.79491424560547,-0.008631576119586204,258.759033203125,-0.003871957315659147,16.743452072143555,-0.002956129524972595,1.341895341873169,0.0,0.0,0.0,22.430561065673828,-0.0022046387350206365,0.0,0.0,19.867841720581055,0.008393508934566585,17.291908264160156,-0.00022915702196446563,14.45705509185791,0.01376020434469205,30.40500259399414,0.011849464825408385,2.94687557220459,-0.006076558232785079,25.33672523498535,-0.011372783732017,12.63316535949707,-0.028698730348811985,0.0,0.0,49.380001068115234,0.001622755218919858,5.878355979919434,-0.01111581710167664,58.22574996948242,-0.01878476770828419,29.896726608276367,-0.014789445393126432,10.957189559936523,-0.006466837826643035,13.058837890625,0.0073750812462503035,24.793237686157227,0.00937783258602698,4.759054660797119,0.010666392307381534,13.853446006774902,-0.012148827884861269,14.605330467224121,-0.0019702792428012428,1.680967926979065,-0.04209320273828154,3.617433547973633,-0.016437761551978958,3.9110524654388428,-0.010957153486668259,19.19680404663086,-0.005045330071865584,20.353130340576172,0.019298163164092497,23.17595672607422,-0.1057852626373238,0.0,0.0,5.349503993988037,0.004758187987294882,6.5068135261535645,-0.009677465708269994,9.121797561645508,0.0013917032791870287,16.43814468383789,-0.022862552011237214,11.936609268188477,-0.0007172610336766416,6.435990333557129,-0.0003935548833540192,32.464088439941406,0.0059504066584032955,10.984125137329102,-0.01766016182347918
2002-01-15,0.32479938864707947,0.02600354746168021,0.0,0.0,17.841115951538086,0.01708051183471815,0.0,0.0,21.148338317871094,0.015773324963694213,18.994945526123047,0.015009133614749759,0.5145000219345093,0.017804160250766365,920.3280029296875,0.016383227937072142,34.427642822265625,-0.008426779266901607,0.0,0.0,102.94905853271484,0.021371557317469536,263.20599365234375,0.01718572060720258,16.94474983215332,0.012022476556353023,1.391247034072876,0.036777601545897376,0.0,0.0,22.354333877563477,-0.003398362969484703,0.0,0.0,19.776596069335938,-0.004592630267966968,17.650053024291992,0.02071169674628326,14.273085594177246,-0.0127252401344361,30.53400993347168,0.004242964264802307,2.9575998783111572,0.0036392123942119436,26.06535530090332,0.028757862713523208,12.665345191955566,0.002547250158037695,0.0,0.0,49.599998474121094,0.004455192410838471,5.959325790405273,0.013774227141471806,58.62034606933594,0.0067770033028400345,29.88443374633789,-0.0004111775211896873,11.54300308227539,0.05346384847450425,13.536894798278809,0.03660792113799105,25.519744873046875,0.029302634697657037,4.756961822509766,-0.0004397592455899213,13.949280738830566,0.006917754038150203,14.56568431854248,-0.002714498570957402,1.6769750118255615,-0.00237536665002247,3.5838449001312256,-0.00928521488977252,3.968824625015259,0.014771512294180722,19.103357315063477,-0.004867827547772596,20.598814010620117,0.01207105078839632,22.66189193725586,-0.02218095222105798,0.0,0.0,5.318539142608643,-0.00578835933465871,6.375404357910156,-0.020195625357207536,8.957039833068848,-0.018061980378672127,16.522754669189453,0.005147173660951632,12.174232482910156,0.019907095003516284,6.527245044708252,0.01417881420289313,32.00313949584961,-0.014198733623602355,10.947103500366211,-0.0033704675156216446
